id,entidad,distrito,distrito_l,municipio,casilla,tipo,control,geometry1,Votos_partido_A,Votos_partido_B,Votos_partido_C,Votos_Totales,Lista_Nominal,Porc_partido_A,Porc_partido_B,Porc_partido_C,Participacion,Ganador,segundo_lugar,geometry
22,15,1,14,1,22,4,11423,NA,197,367,300,1156,1842,0.170415,0.317474,0.259516,0.627579,partido_B,partido_C,"list(list(c(-99.8983024756604, -99.8980731046147, -99.8978437339264, -99.8970778429106, -99.8965411271356, -99.8958099299722, -99.8946545072012, -99.8936957338813, -99.8921806667481, -99.8911389778905, -99.890120784076, -99.8889320362131, -99.8878415619038, -99.8870654971155, -99.8860465650018, -99.8825057727841, -99.882189514227, -99.8818732563318, -99.880860272234, -99.8799086266963, -99.8792113578044, -99.8785375422156, -99.8776865813515, -99.8776443942456, -99.8776508908409, -99.8776538328149, 
-99.8776260900333, -99.8772991895036, -99.8772479133215, -99.8766507170289, -99.8757775679559, -99.8751936258575, -99.8747028809049, -99.8737868728373, -99.8723364586335, -99.8706787393632, -99.8690572091619, -99.8672797639866, -99.8666514000031, -99.8663973234495, -99.8653322298533, -99.8639878323014, -99.8649542974698, -99.8659230746191, -99.8665031218146, -99.8669748392614, -99.8677131304226, -99.8733798564383, -99.8772497533713, -99.880149424058, -99.8846936824908, -99.8859119769255, -99.8870561353864, 
-99.8883005506453, -99.8884116512699, -99.8886792073548, -99.888909999366, -99.8897723892589, -99.8907557006052, -99.8915571911722, -99.8926369908084, -99.8936203189928, -99.8943382020806, -99.8949113934708, -99.8953389099529, -99.8963368945763, -99.8964473098927, -99.8966658198145, -99.8972611819244, -99.8973124879119, -99.897072161975, -99.8965781221573, -99.8960595403766, -99.8952387497046, -99.8943457740444, -99.8939972015271, -99.8939626461029, -99.8940507140485, -99.8945243918265, -99.8952393322901, 
-99.8962457184622, -99.8982823433855, -99.8986112599199, -99.8981036883393, -99.8969304105661, -99.8962522711207, -99.8958547193754, -99.8966798681608, -99.8978213749983, -99.8987218981257, -99.899330047077, -99.9001180726639, -99.9010892032447, -99.9020147685298, -99.9026741161947, -99.9029817748591, -99.9025138231691, -99.9017900782202, -99.9009314990417, -99.90009583705, -99.899393675096, -99.8988499113523, -99.8983024756604, 19.9876667987387, 19.9875404971469, 19.9874141952424, 19.986739565408, 
19.9857548354657, 19.9845871149191, 19.9834433081892, 19.9830671882565, 19.9830593657394, 19.9832681829423, 19.9832361590386, 19.9829752909382, 19.9830924379948, 19.9829796678439, 19.9827297677055, 19.981636002531, 19.9814661189607, 19.9812962347975, 19.9806514940095, 19.9798463257563, 19.9790305841831, 19.9783409556908, 19.9768828795703, 19.9758054598358, 19.9746853524299, 19.9741781270356, 19.9726882341581, 19.9713300713701, 19.9711170335387, 19.9697399221129, 19.9679380339473, 19.9663776013715, 
19.9654249184304, 19.9647689010276, 19.9644436026348, 19.9643926478448, 19.9643533374642, 19.9640613147068, 19.9639288135051, 19.9638752364542, 19.9638948903948, 19.9640626424628, 19.9622892290668, 19.9601377333768, 19.9602885146882, 19.9603243432043, 19.9603151333132, 19.9598396986682, 19.9586877730015, 19.957824582331, 19.9564355750076, 19.9564652876333, 19.9559314229473, 19.9573971523728, 19.9580046259779, 19.9582906301764, 19.9584620613956, 19.9590448067868, 19.9595469728105, 19.9600381190332, 
19.9603794918172, 19.9608816412309, 19.961728398108, 19.9627933764461, 19.9637669209521, 19.96501426415, 19.9653924024591, 19.9655179823298, 19.9659522219251, 19.9667775756022, 19.9673744392855, 19.9682125791329, 19.9689705122086, 19.9699470120299, 19.9710727843415, 19.9719334968764, 19.9724495323815, 19.9734238848877, 19.9736979965598, 19.9736733364298, 19.973808492559, 19.9739527059686, 19.9744334680218, 19.9748589195754, 19.975549598035, 19.9757117868108, 19.9764120912834, 19.9767082760992, 19.9773590519301, 
19.9784231694527, 19.9790293787141, 19.9790963131548, 19.9795296237106, 19.9808230175886, 19.9822087527821, 19.9835494701338, 19.9849263941184, 19.9859486034701, 19.9865239468863, 19.9867094513455, 19.9869747847225, 19.9874462347414, 19.9876667987387)))"
35,15,5,39,2,35,2,14703,NA,756,784,715,2565,3969,0.294737,0.305653,0.278752,0.646259,partido_B,partido_A,"list(list(c(-98.9425858049796, -98.9399738139099, -98.9384777784863, -98.9371763544673, -98.9368980629996, -98.9345929693911, -98.9333381361834, -98.9314466551092, -98.926000052689, -98.9220398096793, -98.9179960156547, -98.9176796351971, -98.9138773159913, -98.91333050345, -98.9131369162709, -98.9094733311939, -98.9103390711633, -98.9176020693643, -98.9171296602214, -98.9165528894259, -98.9225996564878, -98.9244256700671, -98.9309622373695, -98.9338327981564, -98.9378949671983, -98.9425858049796, 
19.6568874922005, 19.6648147268519, 19.6703823402142, 19.674551457721, 19.6754430093311, 19.6818311537732, 19.68530839938, 19.6901895096632, 19.6890614198716, 19.687210500554, 19.6853203941462, 19.6868161546347, 19.6862921194007, 19.677804965512, 19.6748126970663, 19.6679276361255, 19.667551243075, 19.6644328551155, 19.6622548280098, 19.6595955635087, 19.6548631637681, 19.6545226510849, 19.6533035563605, 19.6527681048198, 19.6532246787888, 19.6568874922005)))"
9,15,1,14,1,9,3,11408,NA,46,149,73,540,885,0.085185,0.275926,0.135185,0.610169,partido_B,partido_C,"list(list(c(-100.025359761812, -100.023828696471, -100.023567782638, -100.022642978462, -100.021784456007, -100.021083661196, -100.019469550131, -100.018655799513, -100.016479489019, -100.01585212654, -100.014804708658, -100.014516971906, -100.014398550726, -100.013743280603, -100.012610297267, -100.012449665624, -100.011842435077, -100.011087433566, -100.010823814413, -100.010196577312, -100.009810230611, -100.009465753581, -100.008790164682, -100.00848211877, -100.007847670738, -100.007087029099, 
-100.006801240909, -100.00664789443, -100.006594474446, -100.006770674989, -100.00741222684, -100.007460773187, -100.007420776148, -100.007150182566, -100.006615643741, -100.005994380989, -100.004645464779, -100.003360807933, -100.003066028413, -100.002780092443, -100.00272276321, -100.002648634944, -100.002644069821, -100.002553812047, -100.002520369236, -100.002166592249, -100.001904021361, -100.001656972984, -100.001554378446, -100.000890611477, -99.9994726275288, -99.9984030760034, -99.9983343099803, 
-99.9980986483553, -99.9978334994039, -99.9977569448329, -99.9971978364496, -99.9963116408924, -99.99562009403, -99.9948795751301, -99.9941013562396, -99.993712334137, -99.9931916124368, -99.9924893015166, -99.9918938102475, -99.9912708261477, -99.9904333153058, -99.9897796903807, -99.9892086599034, -99.989145206979, -99.989847774715, -99.9903570453009, -99.9904522325479, -99.9902798193301, -99.9904228747864, -99.9906891331258, -99.9912466252647, -99.9915497366952, -99.9920827062818, -99.992468737237, 
-99.9925381947966, -99.9928641189096, -99.9931110688035, -99.9933414634047, -99.9934564383905, -99.9938186847722, -99.9937544200421, -99.9933148367454, -99.9936765972157, -99.9944042789069, -99.9954832874501, -99.9958219668406, -99.9962446869887, -99.996898098174, -99.9971990226765, -99.9972005555841, -99.9972058901373, -99.9972869304454, -99.9972830603526, -99.9972197727165, -99.997603709982, -99.9978307414869, -99.9987324886249, -99.9999558444245, -100.000628410336, -100.001739292534, -100.002864862897, 
-100.00402619434, -100.00452259807, -100.00556439838, -100.006863864637, -100.007781076652, -100.008177716914, -100.008724831453, -100.009637653712, -100.010928147276, -100.012288829608, -100.019547792777, -100.020337783682, -100.02124455123, -100.022129584262, -100.023179661879, -100.024494608745, -100.025719392197, -100.026594655327, -100.027013914471, -100.0278230414, -100.028587225954, -100.029369140731, -100.030165842976, -100.030958808613, -100.031966268355, -100.032793236469, -100.034062137066, 
-100.034888116116, -100.035579330628, -100.036753920044, -100.037904114503, -100.03894144298, -100.040001729508, -100.04118564511, -100.04096156289, -100.039474057373, -100.036896944076, -100.036533794123, -100.03583210462, -100.035129520117, -100.03428113744, -100.033396056388, -100.03249952111, -100.031058500201, -100.030407139028, -100.029975838312, -100.029581613379, -100.028652406272, -100.02745415758, -100.026596866594, -100.025849423022, -100.024653194637, -100.023494028936, -100.023749578654, 
-100.024089536859, -100.024549623231, -100.025883535857, -100.026998220123, -100.027944619947, -100.030771133365, -100.033103040086, -100.034062337521, -100.034964036823, -100.034467908916, -100.033290787771, -100.032309852599, -100.032312662913, -100.032933917612, -100.03301870049, -100.032631024088, -100.032272142625, -100.031323252753, -100.030009216826, -100.026890824332, -100.025359761812, 20.0202024366874, 20.0203147107056, 20.0203010487131, 20.0202526209131, 20.0200319796049, 20.0198518709033, 
20.0193281157087, 20.0190769320802, 20.0185183230871, 20.0183236495241, 20.0179860227935, 20.0179737225232, 20.0179712922602, 20.0180508059943, 20.0182107673055, 20.0182288535768, 20.0182972231695, 20.018058461713, 20.0180034137042, 20.0178772836012, 20.0178318516759, 20.0177913426214, 20.0176692047545, 20.0174361355964, 20.016956104904, 20.0167660281432, 20.0168171106473, 20.0170184736671, 20.0171530973806, 20.0177229917008, 20.0194667306135, 20.0198309520842, 20.0199685380558, 20.0202662565464, 
20.0204796265158, 20.0206248084999, 20.0206110056974, 20.0207041397823, 20.0207701969103, 20.020994366536, 20.0210683206757, 20.021553787775, 20.0220451324338, 20.0226610561187, 20.022889270538, 20.0235138870659, 20.0237997589488, 20.0239406930146, 20.0243399556664, 20.0250642137408, 20.0251830931094, 20.0250880353036, 20.024935194655, 20.0244114061167, 20.0238220733486, 20.0236519185402, 20.0232981596858, 20.0230140979474, 20.0228670926144, 20.022640032543, 20.0220575365362, 20.0217950653174, 20.021934155004, 
20.0221425710411, 20.0217774330116, 20.0206098065193, 20.0203715237644, 20.0206141729547, 20.0203062653033, 20.0196070763152, 20.019455958606, 20.0194888921946, 20.0190414544003, 20.0183770302695, 20.0177574658419, 20.0176535116264, 20.0176175018118, 20.0176280933161, 20.0175232758708, 20.0170520699969, 20.0162378360203, 20.0158929237886, 20.0157153492294, 20.0155496784482, 20.0154670026813, 20.015121975389, 20.014204942384, 20.0134381096238, 20.0129554718407, 20.0130336124666, 20.0130533026524, 
20.0128688778125, 20.0124892605886, 20.0121893038675, 20.0116724854091, 20.0113807278654, 20.0103654346771, 20.0094364711635, 20.0084733789167, 20.0078200934313, 20.0068559018595, 20.006052615414, 20.0052612604788, 20.0041876488011, 20.0047246150786, 20.0051075043931, 20.0053184447371, 20.0055757992462, 20.0056516860656, 20.0057811303551, 20.0057077894796, 20.0052160035194, 20.0046365482844, 20.0037151390694, 20.0026726450424, 20.0023812054962, 20.0022742254132, 20.0021127929675, 20.0011717911688, 
20.000553589265, 20.0006120069842, 20.0010053221198, 20.0017602754115, 20.002463447335, 20.0032098718214, 20.003594347802, 20.0038694892375, 20.0038917095313, 20.0035241170088, 20.0029617174883, 20.0026630861311, 20.0026428546558, 20.0025167782557, 20.002029766931, 20.001972538082, 20.0020051842268, 20.0021821901235, 20.0023703544666, 20.002809278611, 20.0033517903904, 20.0037238804861, 20.0037928733101, 20.0042504641299, 20.0053821856954, 20.0054980690447, 20.0058098355222, 20.0059267064422, 20.0059523529812, 
20.0059207430337, 20.0060381927055, 20.0063752106797, 20.0071225415421, 20.0083276906284, 20.0096932765538, 20.0106707271053, 20.0110987418307, 20.0118925226322, 20.0128808327893, 20.0138017975619, 20.0148831074077, 20.0151230660552, 20.0151171458398, 20.0151091326085, 20.0152081210812, 20.0150670295639, 20.0152590572525, 20.0157201599376, 20.0167217214647, 20.0170855879906, 20.0181719069996, 20.0183798238862, 20.018096925189, 20.0183293499917, 20.0189943540222, 20.0196917128757, 20.0199972882482, 
20.0202759694664, 20.0203690968053, 20.0202712131731, 20.0201065066825, 20.0200901495207, 20.0202024366874)))"
45,15,5,39,2,45,2,10901,NA,464,481,356,1552,2263,0.298969,0.309923,0.229381,0.685815,partido_B,partido_A,"list(list(c(-98.8821486558505, -98.8822787620766, -98.8823589671602, -98.8823592428293, -98.8823394191045, -98.8823095836461, -98.8818817587948, -98.8815617702451, -98.8815542596596, -98.8810652536022, -98.8807334056764, -98.8807494858654, -98.8808648267075, -98.8809504785459, -98.8813082522553, -98.8820617753147, -98.8823867712029, -98.8827723143917, -98.8851098318668, -98.8854344970875, -98.8884966280406, -98.8886946054933, -98.8911958306384, -98.8937105242977, -98.8969158380267, -98.8962761189935, 
-98.8982634847221, -98.8980728736694, -98.8975097826408, -98.8971569175526, -98.897727921758, -98.8932691497077, -98.8922019241258, -98.889656648432, -98.8898873038649, -98.8900668035264, -98.8894614634532, -98.888887703268, -98.8884771499772, -98.8883993993647, -98.8881742141762, -98.8821486558505, 19.6312777428163, 19.6309748930404, 19.6305962768165, 19.6302176083172, 19.6299998608622, 19.6298105070071, 19.6286241468422, 19.6277368051577, 19.6277143321087, 19.6262511222005, 19.6252581469401, 19.6250524535589, 
19.6244466596783, 19.6241841132221, 19.6230874285081, 19.6207776003394, 19.6198468316596, 19.6185927414851, 19.6189303168424, 19.6189972100644, 19.6194846258791, 19.6194516465082, 19.6197618731049, 19.6200737353418, 19.6204912409346, 19.6243930838777, 19.6250520961269, 19.6256738184176, 19.628737588434, 19.6302333835229, 19.6304010174957, 19.6336933971359, 19.6334200936698, 19.6326704791164, 19.6322115448292, 19.6318210548207, 19.631515271205, 19.6312323772124, 19.6310066163085, 19.6310863768501, 
19.6310951917964, 19.6312777428163)))"
48,15,5,39,2,48,2,13662,NA,492,425,427,1552,2625,0.31701,0.27384,0.275129,0.591238,partido_A,partido_C,"list(list(c(-98.9020080491211, -98.9035004825299, -98.9043511420402, -98.9043944040127, -98.9050236611339, -98.9056396728859, -98.9058693886063, -98.9060765189675, -98.9063363113526, -98.9069691820633, -98.907578886135, -98.9082618427712, -98.9084444845084, -98.9088388385703, -98.9081087501122, -98.9079498395202, -98.9092234558421, -98.9090158326827, -98.9089308362393, -98.9089205320237, -98.9089107997683, -98.9069440274915, -98.9033071775461, -98.9021835087134, -98.9020710361519, -98.9020244420932, 
-98.9023536344931, -98.9020872728056, -98.9003548672185, -98.9003157413132, -98.9001176637883, -98.8990769259668, -98.8994317927626, -98.8996301924904, -98.9001508801425, -98.9001406028159, -98.9005990937379, -98.9006281110578, -98.900840965216, -98.9010145122019, -98.9010893470218, -98.9015162505566, -98.9017860459071, -98.9020080491211, 19.6059999550679, 19.6074962408771, 19.6083257537413, 19.6083668034244, 19.6089634200216, 19.6095418368867, 19.6097598774822, 19.6099852235465, 19.6102678619741, 
19.6109563813841, 19.6116191634051, 19.6124431264028, 19.6127370776783, 19.6131667322007, 19.6139395317405, 19.6141077374157, 19.614383055794, 19.6151135763995, 19.6154192632973, 19.6158390297379, 19.6158910005338, 19.6263929654654, 19.6264206114259, 19.6158831181512, 19.6148283812098, 19.6143914308665, 19.6130614508589, 19.6129921988742, 19.6125417925331, 19.6125339067383, 19.6124939842299, 19.6122700323469, 19.6117000535935, 19.6113813863482, 19.6105185483079, 19.6104142703673, 19.6093305030179, 
19.6092619121957, 19.6087587593788, 19.6083485340125, 19.6081716374418, 19.6071625069623, 19.6065247456768, 19.6059999550679)))"
11,15,1,14,1,11,4,11514,NA,76,212,112,651,1173,0.116743,0.325653,0.172043,0.554987,partido_B,partido_C,"list(list(c(-99.9748392297064, -99.972300152167, -99.9712715575173, -99.9709467331603, -99.9704525166942, -99.9690882949374, -99.9689702769668, -99.969772023669, -99.9729939291562, -99.9751174550978, -99.9761706043199, -99.9775662629224, -99.9793415698535, -99.9803777049237, -99.9818856950318, -99.983038627662, -99.9857775194405, -99.9876446507233, -99.9894663226235, -99.9895786119062, -99.9886591704807, -99.9882489672455, -99.9877159851007, -99.9865526057441, -99.9854987067493, -99.9844211591421, 
-99.982448225074, -99.9818672017396, -99.9812604438957, -99.9805304290493, -99.9796088391409, -99.9788234707829, -99.9780125809048, -99.9765713250559, -99.9744872208789, -99.9742716574897, -99.9741993347315, -99.9743464635038, -99.9735597201899, -99.9703836542912, -99.9693416493542, -99.9682996864219, -99.9671245355617, -99.965797539161, -99.9653594355909, -99.9644841150263, -99.9631090416803, -99.9317665390799, -99.9317753714364, -99.9317842037844, -99.9315856870723, -99.9315577390066, -99.9320130228725, 
-99.9327113181738, -99.9336032908177, -99.9344710006533, -99.9350984399227, -99.9356524579238, -99.9362424514071, -99.9369030021093, -99.9370920796896, -99.9372934066124, -99.9374917840177, -99.937557281634, -99.9372113732878, -99.9369388835299, -99.9370324961767, -99.9370030050344, -99.9369022758389, -99.937105220615, -99.9375522096359, -99.9380704730066, -99.9379822752697, -99.937590195078, -99.9372726114327, -99.9377078005257, -99.9381798877658, -99.9388550114897, -99.9396180439455, -99.9402987257551, 
-99.9412679887097, -99.9420448399877, -99.943041437327, -99.9434419669805, -99.9433882766582, -99.9429838083258, -99.9427738986021, -99.9428404409056, -99.9430675152333, -99.944030053598, -99.9446539765322, -99.945049760994, -99.9456018196145, -99.9459105717773, -99.9460284476182, -99.9461303590033, -99.946405293676, -99.9471295399632, -99.9486355878019, -99.9514556734605, -99.9525866708022, -99.9536163813006, -99.9536148143799, -99.9530280493271, -99.9525144035202, -99.9520135736642, -99.9520595952079, 
-99.9534268190531, -99.9540923196551, -99.9540392302996, -99.9542045330045, -99.9550148299515, -99.9556203644856, -99.9554483162792, -99.9554836491674, -99.9564161628166, -99.957357733014, -99.957427370396, -99.9572897126169, -99.9572994733768, -99.9576476901278, -99.9581181307794, -99.9592443743534, -99.9606612437305, -99.9614441021971, -99.9621437151495, -99.9631575751038, -99.9644997349361, -99.9656491324161, -99.9663232783094, -99.9665259068869, -99.9666404705043, -99.9667157714477, -99.9670749039399, 
-99.967614147186, -99.9678657755143, -99.9679231467572, -99.9683543481344, -99.9681684565775, -99.9673047593841, -99.9664662239429, -99.965858352543, -99.9656955852969, -99.9665763385464, -99.9673472024726, -99.9682027144384, -99.9686962173317, -99.9695094325998, -99.9704719565826, -99.9782442309699, -99.9781291422752, -99.9772791168477, -99.977285323181, -99.9764786425703, -99.9755235687052, -99.9756540545238, -99.9758771038543, -99.975293052292, -99.9744221033895, -99.9753575114175, -99.9765476982124, 
-99.9780903816253, -99.9797407326019, -99.9810388322366, -99.9824220958843, -99.9838167478147, -99.9848946516926, -99.9859717684305, -99.9869645963738, -99.987887324249, -99.9889209537608, -99.9897353241319, -99.9907800106264, -99.9951113829467, -99.9965165910539, -99.997285423093, -99.9973919343571, -99.9979613899298, -99.998679129711, -99.9994735244359, -99.9999558444245, -99.9987324886249, -99.9978307414869, -99.997603709982, -99.9972197727165, -99.9972830603526, -99.9972869304454, -99.9972058901373, 
-99.9972005555841, -99.9971990226765, -99.996898098174, -99.9962446869887, -99.9958219668406, -99.9954832874501, -99.9944042789069, -99.9936765972157, -99.9933148367454, -99.9937544200421, -99.9938186847722, -99.9934564383905, -99.9933414634047, -99.9931110688035, -99.9923291862725, -99.9917564733727, -99.9915647122657, -99.9910795448458, -99.990557692726, -99.9899872316684, -99.9894896618963, -99.9889805498899, -99.9885917208773, -99.9872312561838, -99.9871440590934, -99.9865975546922, -99.9861150819097, 
-99.9855822385567, -99.9852572514088, -99.9851264370003, -99.9854168571268, -99.9857939704642, -99.9862310026148, -99.9874082012523, -99.9879421935374, -99.9881255182685, -99.9880427760388, -99.9878861171651, -99.9873161753573, -99.9867209535531, -99.9860529137838, -99.9853732117357, -99.9845592541902, -99.9844261132123, -99.9836855235497, -99.9833909344738, -99.9831128429818, -99.9823757579596, -99.9820457718195, -99.9818239875748, -99.9812647598473, -99.980501555698, -99.979933511924, -99.9798162984246, 
-99.9794430562867, -99.978859311522, -99.9783467219592, -99.9779301768792, -99.9772035794889, -99.9764064323734, -99.9752215167107, -99.9739868643507, -99.9725831015336, -99.9713978040418, -99.9702365217199, -99.9691487646266, -99.9683527099971, -99.9677270723621, -99.9668470736135, -99.9664707366613, -99.9658955306227, -99.9649370264426, -99.9639303271671, -99.9630815716741, -99.9622577621836, -99.9614220368443, -99.9610353900577, -99.9611341606206, -99.9616198506206, -99.9620930338565, -99.9627130516256, 
-99.9627148621625, -99.9636969508744, -99.9642532614121, -99.9647034545188, -99.9645972942987, -99.9646852690315, -99.9653674803355, -99.965564384479, -99.9657507590644, -99.9665064125628, -99.9673697322357, -99.9684263714098, -99.9698579131013, -99.9709495708602, -99.9718454983438, -99.9752973985858, -99.9777383523694, -99.9820261265775, -99.9862623593014, -99.9874996790526, -99.9888351183068, -99.9898806613653, -99.9910944048964, -99.9916193380266, -99.9916319812387, -99.9914147397191, -99.9909071131302, 
-99.9902903217405, -99.9893817982365, -99.9884847928458, -99.9878312552386, -99.988040829806, -99.9887427944255, -99.9881413160318, -99.9873794416782, -99.986725581087, -99.9852349786932, -99.9832476689149, -99.9814800033384, -99.9799294727464, -99.9784369145792, -99.9761222708528, -99.9748392297064, 20.0440805819771, 20.0459221999997, 20.0464410795918, 20.0471069874892, 20.0478421343576, 20.0493593914168, 20.0501966542255, 20.0505842281681, 20.0496923258866, 20.0500875970118, 20.0496259359562, 20.0499544443776, 
20.0511990457123, 20.0525719685016, 20.0536911631659, 20.0539286296854, 20.053553761015, 20.0535025001953, 20.054208029952, 20.0549757940006, 20.0555173849977, 20.0560230550709, 20.056162200967, 20.056337573314, 20.0566043109239, 20.0570201722214, 20.0579316423156, 20.058174134964, 20.058061214866, 20.0574556284776, 20.0574582980237, 20.0581484562355, 20.0585635255542, 20.0589918333611, 20.059410572954, 20.0600876305001, 20.0601910359254, 20.0606033365355, 20.0609839174749, 20.0612336898901, 20.0614544568917, 
20.0616981682866, 20.0619765766805, 20.0624598552716, 20.0620794989568, 20.0613479353398, 20.0605373626255, 20.0615169116509, 20.0612212721702, 20.0609256326806, 20.0597108255763, 20.0587019480871, 20.0571988870547, 20.0558327000343, 20.0543627511446, 20.0529158771824, 20.0520887687174, 20.0510553985536, 20.0499303039462, 20.0482087437895, 20.046878218286, 20.0455821442457, 20.0434834375094, 20.0415342538156, 20.0397808864204, 20.0382338676867, 20.0373163302533, 20.035906181153, 20.0348975075809, 
20.0340371296203, 20.0335887555356, 20.0327619452853, 20.0318678698657, 20.0307567383266, 20.0301155240157, 20.029758925505, 20.0295627867324, 20.0285406023359, 20.0283322541471, 20.0287775372233, 20.0286030547149, 20.0288531886423, 20.0295270107419, 20.0296291490684, 20.0282419912935, 20.0270620856395, 20.0260422506293, 20.0243910584017, 20.02349620971, 20.0215445005164, 20.0197886820732, 20.0186525789132, 20.0171605340687, 20.0154285318417, 20.014533901306, 20.0142055536826, 20.0133197368511, 20.0139921035862, 
20.0147447656501, 20.0167435311537, 20.0176920801805, 20.0174887448288, 20.0170702163712, 20.0157876751455, 20.0145967224031, 20.0136119856543, 20.0129354103005, 20.0122552516834, 20.0119324340868, 20.0107058424336, 20.0095359032398, 20.0090521885503, 20.0089014590524, 20.0082713285504, 20.0079960889572, 20.0077756439356, 20.006729727274, 20.0059155891529, 20.0047922826198, 20.0041617134403, 20.0032894153542, 20.0026804811517, 20.0024136151001, 20.0020428816563, 20.0007336896044, 19.9998374292959, 
19.9986995590863, 19.9978244643504, 19.9972709992672, 19.996076682003, 19.9951818495178, 19.9945519935515, 19.9941379962586, 19.9929675318367, 19.9913494456882, 19.9900602563906, 19.9897663186602, 19.9884581145945, 19.9873808913848, 19.9865921744246, 19.9860097832017, 19.9855414279519, 19.9841774602102, 19.9831432153242, 19.9818798763522, 19.9805819169586, 19.9796976917171, 19.9802153761218, 19.9784060348963, 19.9841560067937, 19.9844389115518, 19.9855358603004, 19.9865421795141, 19.9876653606902, 
19.9892641273786, 19.9900734488152, 19.9907752453248, 19.9918329960034, 19.9934169424925, 19.9939646953098, 19.9945345323268, 19.9953785484215, 19.9958553753624, 19.9961268569494, 19.9964897501944, 19.9966692342363, 19.9964368121235, 19.9960324380942, 19.9957543947166, 19.99613001928, 19.9969525592057, 19.9975004568724, 19.9980706462898, 19.9975913245617, 19.9990012540115, 19.9999740198917, 20.0001818765522, 20.0010847496748, 20.0018061957655, 20.0031022236487, 20.0041876488011, 20.0052612604788, 
20.006052615414, 20.0068559018595, 20.0078200934313, 20.0084733789167, 20.0094364711635, 20.0103654346771, 20.0113807278654, 20.0116724854091, 20.0121893038675, 20.0124892605886, 20.0128688778125, 20.0130533026524, 20.0130336124666, 20.0129554718407, 20.0134381096238, 20.014204942384, 20.015121975389, 20.0154670026813, 20.0155496784482, 20.0157153492294, 20.0155161507143, 20.0153803878544, 20.0153349299882, 20.015256143869, 20.0151200945681, 20.0149612744014, 20.0148250861345, 20.0148150992676, 20.014609900884, 
20.0139145122073, 20.0133300266953, 20.0131022999541, 20.01369989793, 20.0138390321125, 20.0144131621548, 20.0150670812213, 20.0149286648495, 20.0152485986529, 20.0153963387896, 20.01573693073, 20.0158729216044, 20.0162507657102, 20.0167783701514, 20.0169967334815, 20.0169524746893, 20.0166561684453, 20.0163485191752, 20.0161326445922, 20.0157107767881, 20.0157455815781, 20.0154840470127, 20.0145676548056, 20.0147519008805, 20.0153616549935, 20.0146861680411, 20.0137925004599, 20.0133928778733, 20.0135211651974, 
20.0139355247339, 20.0149676910116, 20.0156108399615, 20.0151424029131, 20.0142610899769, 20.0131730497235, 20.0133471126051, 20.0140946073539, 20.0149006174289, 20.0153627225121, 20.0159972462803, 20.0166999554605, 20.0173453292357, 20.0181967599064, 20.0192423032906, 20.0204708796415, 20.021768882323, 20.0234566330546, 20.0233766550439, 20.0231729756787, 20.0230610855335, 20.0230291100349, 20.0231689451364, 20.0233776032124, 20.0237340846428, 20.0241924741075, 20.0243860025805, 20.0244878848216, 
20.0249333195408, 20.0254034394708, 20.0254121914505, 20.0250666170689, 20.0254895669043, 20.0262351421599, 20.0270374881327, 20.0278955069897, 20.028640152205, 20.0298205576076, 20.030850301073, 20.0314899220982, 20.0319570731073, 20.032193830622, 20.0323053992943, 20.0319932670323, 20.0311121797817, 20.0321370946387, 20.0336850160429, 20.0353686652995, 20.0355141059975, 20.0359688231039, 20.0366651394621, 20.0369825449116, 20.0377055064837, 20.0380128535885, 20.0382542392065, 20.0386456169449, 
20.0390257676458, 20.0392347858994, 20.0392832615921, 20.0395832821283, 20.0404539643024, 20.0411506837036, 20.0413250731522, 20.0418088505782, 20.0420285420307, 20.0422277742243, 20.0425202027839, 20.0431558311332, 20.0435157352232, 20.0432334096117, 20.0435381410668, 20.0440805819771)))"
